timestamp,新能源差值,负荷差值,联络线差值
2024-03-10 21:00:00,-1129.1399999999994,-706.7000000000044,213.82300000000032
2024-03-10 21:15:00,-1413.9600000000028,-1011.2079999999987,-49.50200000000041
2024-03-10 21:30:00,-1550.869999999999,-1423.9850000000006,-250.02800000000025
2024-03-10 21:45:00,-1716.5400000000009,-1438.9950000000026,-66.57200000000012
2024-03-10 22:00:00,-1993.9799999999996,-1244.2050000000017,278.7639999999992
2024-03-10 22:15:00,-1975.079999999998,-1606.6979999999967,-41.35100000000057
2024-03-10 22:30:00,-2247.4699999999975,-1411.8400000000038,256.0779999999995
2024-03-10 22:45:00,-2299.920000000002,-1245.4190000000017,-206.5139999999992
2024-03-10 23:00:00,-2181.6800000000003,-1451.112000000001,52.63500000000022
2024-03-10 23:15:00,-2239.6100000000006,-1169.5849999999991,118.40799999999945
2024-03-10 23:30:00,-2170.579999999998,-959.0339999999997,76.95499999999993
2024-03-10 23:45:00,-2255.9500000000007,-982.4989999999962,110.86499999999978
2024-03-11 00:00:00,-1901.7799999999988,-701.5579999999973,59.0
2024-03-11 00:15:00,-1811.5,-560.8660000000018,-54.23199999999997
2024-03-11 00:30:00,-1594.3700000000026,-589.6320000000051,-59.78900000000067
2024-03-11 00:45:00,-1336.7899999999972,-605.5669999999955,4.015999999999622
2024-03-11 01:00:00,-1232.0600000000013,-449.95700000000215,-96.13700000000063
2024-03-11 01:15:00,-1196.239999999998,-646.9499999999971,35.16500000000087
2024-03-11 01:30:00,-1165.0800000000017,-509.5900000000038,221.61399999999958
2024-03-11 01:45:00,-1179.420000000002,-768.3919999999998,-71.72899999999936
2024-03-11 02:00:00,-1247.1800000000003,-764.778999999995,-15.488999999999578
2024-03-11 02:15:00,-1072.2299999999996,-848.4979999999996,-223.71600000000035
2024-03-11 02:30:00,-1009.0100000000002,-743.7669999999998,-41.45299999999952
2024-03-11 02:45:00,-1107.630000000001,-648.398000000001,-40.09399999999914
2024-03-11 03:00:00,-962.8900000000012,-693.2319999999963,180.96299999999974
2024-03-11 03:15:00,-1062.9099999999999,-690.2960000000021,2.963999999999942
2024-03-11 03:30:00,-1222.75,-555.7419999999984,104.83599999999933
2024-03-11 03:45:00,-1186.4099999999999,-442.3319999999949,-96.31999999999971
2024-03-11 04:00:00,-1261.8600000000006,-398.6399999999994,37.84100000000035
2024-03-11 04:15:00,-1399.1499999999996,-487.5060000000012,194.4969999999994
2024-03-11 04:30:00,-1562.9799999999996,-725.4389999999985,-40.8179999999993
2024-03-11 04:45:00,-1817.1399999999994,-827.375,-39.57099999999991
2024-03-11 05:00:00,-1952.449999999999,-775.7189999999973,-10.546000000000276
2024-03-11 05:15:00,-1892.5200000000004,-664.0669999999955,23.25799999999981
2024-03-11 05:30:00,-1645.5,-586.4649999999965,103.05500000000029
2024-03-11 05:45:00,-1587.2699999999986,-1370.2739999999976,-131.51100000000042
2024-03-11 06:00:00,-1541.380000000001,-675.4760000000024,327.53600000000006
2024-03-11 06:15:00,-1297.0900000000001,-884.9689999999973,141.86199999999917
2024-03-11 06:30:00,-1031.5,-958.862000000001,79.20099999999911
2024-03-11 06:45:00,-697.9400000000005,-1447.2750000000015,-50.111000000000786
2024-03-11 07:00:00,-555.3299999999999,-1541.3929999999964,-41.534999999999854
2024-03-11 07:15:00,-846.2299999999996,-1550.7280000000028,34.556000000000495
2024-03-11 07:30:00,-970.7299999999996,-1044.6389999999956,143.1110000000008
2024-03-11 07:45:00,-1032.9000000000015,-1201.0429999999906,61.33899999999994
2024-03-11 08:00:00,-1337.3899999999994,-297.56700000001,113.95100000000093
2024-03-11 08:15:00,-1954.1400000000012,-460.3350000000064,96.4989999999998
2024-03-11 08:30:00,-2468.3199999999997,-859.0360000000073,-191.16600000000108
2024-03-11 08:45:00,-2830.3100000000013,-1086.6110000000044,-95.6160000000018
2024-03-11 09:00:00,-3330.6399999999994,-829.8179999999993,73.85499999999956
2024-03-11 09:15:00,-3695.540000000001,-990.4500000000044,447.1899999999987
2024-03-11 09:30:00,-3791.329999999998,-1065.6399999999994,678.8859999999986
2024-03-11 09:45:00,-3991.879999999999,-1123.809000000001,974.1830000000009
2024-03-11 10:00:00,-3921.779999999999,-359.5420000000013,321.07800000000134
2024-03-11 10:15:00,-3788.4799999999996,-307.1970000000001,560.1959999999999
2024-03-11 10:30:00,-4257.619999999999,-555.8689999999988,161.8259999999991
2024-03-11 10:45:00,-4621.829999999998,-1079.1189999999988,-19.263999999999214
2024-03-11 11:00:00,-4571.700000000001,-298.81700000000274,757.3780000000006
2024-03-11 11:15:00,-4423.41,-532.3929999999964,1035.4339999999993
2024-03-11 11:30:00,-4277.810000000001,32.366000000001804,964.0149999999994
2024-03-11 11:45:00,-4149.740000000002,-187.9649999999965,288.3299999999999
2024-03-11 12:00:00,-3858.42,-426.19600000000355,230.72400000000016
2024-03-11 12:15:00,-3545.8600000000006,-279.68799999999464,557.0030000000006
2024-03-11 12:30:00,-3751.1799999999985,-356.87599999999657,1097.1479999999992
2024-03-11 12:45:00,-3251.5499999999993,-808.2419999999984,1273.5879999999997
2024-03-11 13:00:00,-3185.09,298.63500000000204,1867.8269999999993
2024-03-11 13:15:00,-3566.9400000000005,-100.00399999999354,1538.3780000000006
2024-03-11 13:30:00,-3904.1900000000005,61.05200000000332,1571.380000000001
2024-03-11 13:45:00,-3790.199999999999,-84.74299999999494,1235.8280000000013
2024-03-11 14:00:00,-3903.500000000002,-501.55199999999604,1252.8829999999998
