timestamp,系统负荷,联络线,风电,光伏
2024-07-06 03:30:00,58398.21,17527.0,12520.85,0.0
2024-07-06 03:45:00,58341.21,17527.0,12453.72,0.0
2024-07-06 04:00:00,58242.01,17527.0,12381.62,0.15
2024-07-06 04:15:00,58403.67,17527.0,12302.7,0.33
2024-07-06 04:30:00,58606.21,17527.0,12229.7,0.98
2024-07-06 04:45:00,59027.02,17527.0,12156.98,26.64
2024-07-06 05:00:00,59791.31,17721.0,12034.46,63.25
2024-07-06 05:15:00,60148.48,17944.0,11884.44,135.76
2024-07-06 05:30:00,60406.62,18167.0,11727.87,258.58
2024-07-06 05:45:00,60356.07,18391.0,11564.66,420.54
2024-07-06 06:00:00,60401.5,18430.0,11371.13,641.75
2024-07-06 06:15:00,59982.75,18351.0,11147.14,897.08
2024-07-06 06:30:00,59446.01,18272.0,10918.28,1223.22
2024-07-06 06:45:00,59060.88,18193.0,10677.56,1600.13
2024-07-06 07:00:00,58603.51,18740.0,10380.49,2035.5
2024-07-06 07:15:00,58523.14,20111.0,10121.76,2528.33
2024-07-06 07:30:00,58392.79,21482.0,9869.77,3067.57
2024-07-06 07:45:00,58887.97,22858.0,9602.68,3658.84
2024-07-06 08:00:00,59531.55,24230.0,9373.55,4232.3
2024-07-06 08:15:00,59655.19,24399.0,9146.84,4809.8
2024-07-06 08:30:00,59920.53,24568.0,8914.14,5409.9
2024-07-06 08:45:00,60156.87,24741.0,8668.99,5980.52
2024-07-06 09:00:00,59814.52,25032.0,8446.29,6538.94
2024-07-06 09:15:00,59450.48,25037.0,8212.68,7059.35
2024-07-06 09:30:00,59086.46,25042.0,7967.72,7541.36
2024-07-06 09:45:00,58647.9,23847.0,7770.81,8014.27
2024-07-06 10:00:00,58354.23,23852.0,7536.97,8362.31
2024-07-06 10:15:00,58429.47,23633.0,7291.89,8723.83
2024-07-06 10:30:00,58347.9,23414.0,7036.92,9062.32
2024-07-06 10:45:00,58186.42,23195.0,6663.34,9014.63
2024-07-06 11:00:00,58244.79,23196.0,6426.27,9164.78
2024-07-06 11:15:00,56504.77,22550.0,6204.1,9309.66
2024-07-06 11:30:00,55203.9,21904.0,6039.08,9486.99
2024-07-06 11:45:00,53973.4,21253.0,5833.06,9611.23
2024-07-06 12:00:00,53331.39,21778.0,5669.38,9683.44
2024-07-06 12:15:00,52860.52,21778.0,5516.19,9707.28
2024-07-06 12:30:00,53038.75,21778.0,5364.73,9700.53
2024-07-06 12:45:00,53473.91,21778.0,5217.07,9651.58
2024-07-06 13:00:00,54411.61,21830.0,5071.69,9552.01
2024-07-06 13:15:00,55466.28,21856.0,4952.37,9446.25
2024-07-06 13:30:00,56691.78,21882.0,4837.37,9378.5
2024-07-06 13:45:00,57871.19,21908.0,4839.3,9558.31
2024-07-06 14:00:00,59005.8,21968.0,4736.34,9396.5
2024-07-06 14:15:00,60134.98,21963.0,4627.28,9087.34
2024-07-06 14:30:00,61127.42,21958.0,4479.37,8714.99
2024-07-06 14:45:00,62170.83,21953.0,4314.03,8339.84
2024-07-06 15:00:00,63137.2,22144.0,4130.35,7889.54
2024-07-06 15:15:00,64438.07,22333.0,3989.03,7368.05
2024-07-06 15:30:00,65505.55,22522.0,3864.29,6829.27
2024-07-06 15:45:00,66694.98,22712.0,3752.01,6262.6
2024-07-06 16:00:00,67784.35,22705.0,3663.99,5613.71
2024-07-06 16:15:00,68646.58,22698.0,3599.9,4953.11
2024-07-06 16:30:00,69593.28,22691.0,3545.74,4309.12
2024-07-06 16:45:00,70569.69,22684.0,3503.59,3657.27
2024-07-06 17:00:00,71379.29,23042.0,3490.76,3038.49
2024-07-06 17:15:00,71917.93,23329.0,3492.25,2454.24
2024-07-06 17:30:00,72436.92,23616.0,3481.5,1932.66
2024-07-06 17:45:00,72766.57,23907.0,3466.97,1464.51
2024-07-06 18:00:00,73287.19,23919.0,3496.17,1033.25
2024-07-06 18:15:00,73712.18,23918.0,3542.02,687.38
2024-07-06 18:30:00,73859.03,23917.0,3555.11,397.01
2024-07-06 18:45:00,74084.46,23916.0,3548.53,180.07
2024-07-06 19:00:00,74346.16,23919.0,3614.8,65.79
2024-07-06 19:15:00,74716.8,23917.0,3678.87,9.49
2024-07-06 19:30:00,75337.86,23915.0,3751.91,2.65
2024-07-06 19:45:00,75322.97,23913.0,3899.27,0.35
2024-07-06 20:00:00,75127.98,23918.0,4041.38,0.0
2024-07-06 20:15:00,74830.18,23918.0,4143.52,0.0
2024-07-06 20:30:00,74530.99,23918.0,4258.36,0.0
2024-07-06 20:45:00,74231.15,23918.0,4370.28,0.0
2024-07-06 21:00:00,73793.37,23626.0,4438.7,0.0
2024-07-06 21:15:00,73410.94,22234.0,4502.79,0.0
2024-07-06 21:30:00,72972.92,20842.0,4590.29,0.0
2024-07-06 21:45:00,72313.03,19446.0,4706.56,0.0
2024-07-06 22:00:00,72641.65,18055.0,4768.77,0.0
2024-07-06 22:15:00,71816.61,17645.0,4822.5,0.0
2024-07-06 22:30:00,70991.94,17235.0,4894.98,0.0
2024-07-06 22:45:00,70111.63,16820.0,4936.4,0.0
2024-07-06 23:00:00,69240.87,17102.0,4906.61,0.0
2024-07-06 23:15:00,68360.73,17102.0,4885.81,0.0
2024-07-06 23:30:00,67702.53,17102.0,4849.76,0.0
2024-07-06 23:45:00,67044.31,16325.0,5062.29,0.0
2024-07-07 00:00:00,63885.17,17529.0,4998.19,0.0
2024-07-07 00:15:00,63613.73,17493.0,4957.61,0.0
2024-07-07 00:30:00,63342.02,17457.0,4917.53,0.0
2024-07-07 00:45:00,62891.19,17421.0,4882.06,0.0
2024-07-07 01:00:00,62452.92,17527.0,4841.12,0.0
2024-07-07 01:15:00,61937.78,17528.0,4809.02,0.0
2024-07-07 01:30:00,61601.61,17528.0,4765.96,0.0
2024-07-07 01:45:00,61056.68,17528.0,4719.53,0.0
2024-07-07 02:00:00,60749.7,17527.0,4649.4,0.0
2024-07-07 02:15:00,60427.29,17526.0,4572.87,0.0
2024-07-07 02:30:00,60015.66,17525.0,4490.77,0.0
2024-07-07 02:45:00,59603.59,17524.0,4408.45,0.0
2024-07-07 03:00:00,59299.84,17527.0,4316.42,0.0
2024-07-07 03:15:00,59091.87,17527.0,4229.59,0.0
2024-07-07 03:30:00,58823.58,17527.0,4149.68,0.0
2024-07-07 03:45:00,58734.57,17527.0,4069.47,0.0
2024-07-07 04:00:00,58771.1,17527.0,3985.9,0.0
2024-07-07 04:15:00,58860.84,17527.0,3896.65,0.0
2024-07-07 04:30:00,58866.69,17527.0,3795.82,0.18
2024-07-07 04:45:00,59340.62,17527.0,3698.53,14.26
2024-07-07 05:00:00,59494.02,17721.0,3590.26,78.04
2024-07-07 05:15:00,59673.6,17944.0,3489.7,170.36
2024-07-07 05:30:00,59586.84,18167.0,3405.07,312.5
2024-07-07 05:45:00,59454.29,18391.0,3340.9,492.84
2024-07-07 06:00:00,59072.52,18430.0,3279.84,725.82
2024-07-07 06:15:00,58689.63,18351.0,3221.61,990.97
2024-07-07 06:30:00,58408.04,18272.0,3175.48,1278.1
2024-07-07 06:45:00,58157.69,18193.0,3151.18,1589.33
2024-07-07 07:00:00,57659.15,18740.0,3103.51,1943.28
2024-07-07 07:15:00,58044.6,20111.0,3035.64,2336.17
2024-07-07 07:30:00,58682.81,21482.0,2956.37,2728.04
2024-07-07 07:45:00,59472.13,22858.0,2826.62,3096.22
2024-07-07 08:00:00,59067.31,24230.0,2707.96,3426.59
2024-07-07 08:15:00,59879.63,24399.0,2610.64,3736.5
2024-07-07 08:30:00,60592.2,24568.0,2521.6,4030.22
2024-07-07 08:45:00,61380.81,24741.0,2419.12,4298.45
2024-07-07 09:00:00,61095.92,25032.0,2381.35,4549.02
2024-07-07 09:15:00,61614.46,25037.0,2369.99,4777.86
2024-07-07 09:30:00,62253.77,25042.0,2341.91,4982.34
2024-07-07 09:45:00,62868.73,25047.0,2318.63,5169.72
2024-07-07 10:00:00,63335.74,25052.0,2289.61,5316.98
2024-07-07 10:15:00,63789.95,24833.0,2265.88,5440.91
2024-07-07 10:30:00,64542.87,24614.0,2240.27,5544.56
2024-07-07 10:45:00,65226.0,24395.0,2216.7,5619.32
2024-07-07 11:00:00,65828.19,24446.0,2174.36,5649.45
2024-07-07 11:15:00,65259.58,23800.0,2132.94,5664.23
2024-07-07 11:30:00,64534.08,23154.0,2095.58,5655.71
2024-07-07 11:45:00,63796.91,22503.0,2063.79,5627.18
2024-07-07 12:00:00,63704.84,23031.0,2037.63,5569.78
2024-07-07 12:15:00,63817.19,23031.0,2015.39,5477.5
2024-07-07 12:30:00,64094.68,23031.0,1980.39,5353.69
2024-07-07 12:45:00,64673.83,23031.0,1933.72,5206.69
2024-07-07 13:00:00,65290.93,23030.0,1897.51,5032.44
2024-07-07 13:15:00,66329.38,23056.0,1874.1,4838.79
2024-07-07 13:30:00,67667.48,23082.0,1877.07,4610.53
2024-07-07 13:45:00,68472.65,23108.0,1903.08,4368.49
2024-07-07 14:00:00,68994.71,23168.0,1898.73,4091.01
2024-07-07 14:15:00,69611.73,23163.0,1887.4,3813.51
2024-07-07 14:30:00,69749.74,23158.0,1867.42,3452.34
2024-07-07 14:45:00,69985.48,23153.0,1872.29,3159.41
2024-07-07 15:00:00,70481.19,23344.0,1864.16,2861.26
2024-07-07 15:15:00,70667.35,23533.0,1895.51,2627.52
2024-07-07 15:30:00,70643.09,23722.0,1910.34,2329.3
2024-07-07 15:45:00,70732.32,23912.0,1941.0,2099.29
2024-07-07 16:00:00,71537.1,23905.0,1966.53,1856.18
2024-07-07 16:15:00,71407.72,23898.0,1993.75,1615.39
2024-07-07 16:30:00,71187.46,23891.0,2026.34,1378.1
2024-07-07 16:45:00,71075.36,23884.0,2068.35,1149.54
2024-07-07 17:00:00,71485.44,24242.0,2129.14,941.24
2024-07-07 17:15:00,71362.58,24529.0,2200.61,752.98
2024-07-07 17:30:00,71108.92,24816.0,2274.08,581.47
2024-07-07 17:45:00,70955.76,25107.0,2355.96,430.11
2024-07-07 18:00:00,71312.99,25119.0,2437.68,305.96
2024-07-07 18:15:00,70658.09,25118.0,2518.11,201.24
2024-07-07 18:30:00,70370.66,25117.0,2597.58,120.32
2024-07-07 18:45:00,69933.81,25116.0,2660.8,63.72
2024-07-07 19:00:00,69897.89,25119.0,2769.97,28.72
2024-07-07 19:15:00,70034.86,25117.0,2886.15,8.43
2024-07-07 19:30:00,70075.15,25115.0,3002.39,3.16
2024-07-07 19:45:00,70002.03,25113.0,3137.96,0.27
2024-07-07 20:00:00,69850.39,25118.0,3230.78,0.0
2024-07-07 20:15:00,69397.38,25118.0,3282.7,0.0
2024-07-07 20:30:00,69033.95,25118.0,3342.19,0.0
2024-07-07 20:45:00,68759.96,25118.0,3402.61,0.0
2024-07-07 21:00:00,68662.5,24826.0,3405.75,0.0
2024-07-07 21:15:00,68114.76,23434.0,3407.15,0.0
2024-07-07 21:30:00,67272.63,22042.0,3454.97,0.0
2024-07-07 21:45:00,66452.66,20646.0,3465.28,0.0
2024-07-07 22:00:00,66372.35,19255.0,3449.83,0.0
2024-07-07 22:15:00,65690.98,18845.0,3411.24,0.0
2024-07-07 22:30:00,64860.43,18435.0,3366.01,0.0
2024-07-07 22:45:00,63880.69,18020.0,3283.23,0.0
2024-07-07 23:00:00,63266.93,18302.0,3219.51,0.0
2024-07-07 23:15:00,62568.91,18302.0,3156.72,0.0
2024-07-07 23:30:00,61662.06,18302.0,3094.35,0.0
2024-07-07 23:45:00,61142.89,17525.0,3051.9,0.0
2024-07-08 00:00:00,63379.04,17529.0,2378.75,0.0
2024-07-08 00:15:00,63153.97,17493.0,2326.83,0.0
2024-07-08 00:30:00,62528.68,17457.0,2279.81,0.0
2024-07-08 00:45:00,62232.03,17421.0,2234.23,0.0
2024-07-08 01:00:00,61780.51,17527.0,2195.67,0.0
2024-07-08 01:15:00,61404.37,17528.0,2153.92,0.0
2024-07-08 01:30:00,60809.61,17528.0,2113.61,0.0
2024-07-08 01:45:00,60360.59,17528.0,2074.44,0.0
2024-07-08 02:00:00,59971.58,17527.0,2011.88,0.0
2024-07-08 02:15:00,59676.52,17526.0,1949.46,0.0
2024-07-08 02:30:00,59308.93,17525.0,1884.52,0.0
2024-07-08 02:45:00,59086.49,17524.0,1817.07,0.0
2024-07-08 03:00:00,59000.71,17527.0,1745.17,0.0
2024-07-08 03:15:00,58839.15,17527.0,1678.13,0.0
2024-07-08 03:30:00,58603.5,17527.0,1606.95,0.0
2024-07-08 03:45:00,58441.06,17527.0,1532.77,0.0
2024-07-08 04:00:00,58393.38,17527.0,1460.2,0.0
2024-07-08 04:15:00,58391.09,17527.0,1404.39,0.0
2024-07-08 04:30:00,58379.46,17527.0,1357.69,0.15
2024-07-08 04:45:00,58729.27,17527.0,1312.45,12.11
2024-07-08 05:00:00,59252.53,17721.0,1274.85,48.37
2024-07-08 05:15:00,59800.84,17944.0,1256.86,112.07
2024-07-08 05:30:00,59849.76,18167.0,1237.98,211.17
2024-07-08 05:45:00,59978.82,18391.0,1236.67,369.74
2024-07-08 06:00:00,60016.51,18430.0,1229.94,566.64
2024-07-08 06:15:00,59623.49,18351.0,1219.74,788.45
2024-07-08 06:30:00,59320.31,18272.0,1188.65,1038.97
2024-07-08 06:45:00,59039.21,18193.0,1167.35,1327.69
2024-07-08 07:00:00,59450.33,18740.0,1138.77,1644.76
2024-07-08 07:15:00,60195.18,20111.0,1123.92,1987.55
2024-07-08 07:30:00,61336.19,21482.0,1101.95,2338.47
2024-07-08 07:45:00,62307.11,22858.0,1077.3,2712.1
2024-07-08 08:00:00,62445.6,24230.0,1080.59,3096.99
2024-07-08 08:15:00,63427.07,24399.0,1087.47,3451.65
2024-07-08 08:30:00,64114.62,24568.0,1087.34,3804.78
2024-07-08 08:45:00,65048.81,24741.0,1072.53,4134.58
2024-07-08 09:00:00,65029.33,25032.0,1080.98,4438.39
2024-07-08 09:15:00,65528.9,25037.0,1106.95,4738.19
2024-07-08 09:30:00,65999.46,25042.0,1130.36,5024.62
2024-07-08 09:45:00,66212.14,25047.0,1152.3,5270.72
2024-07-08 10:00:00,66215.02,25052.0,1185.12,5498.91
2024-07-08 10:15:00,66508.75,24833.0,1216.06,5715.55
2024-07-08 10:30:00,66681.98,24614.0,1244.06,5905.0
2024-07-08 10:45:00,66994.49,24395.0,1285.18,6070.98
2024-07-08 11:00:00,67790.28,24446.0,1310.55,6203.61
2024-07-08 11:15:00,66261.27,23800.0,1340.34,6282.85
2024-07-08 11:30:00,64840.92,23154.0,1368.75,6343.06
2024-07-08 11:45:00,63647.18,22503.0,1402.62,6372.3
2024-07-08 12:00:00,63138.34,23031.0,1442.66,6382.56
2024-07-08 12:15:00,62790.89,23031.0,1495.13,6349.75
2024-07-08 12:30:00,62999.46,23031.0,1546.87,6306.33
2024-07-08 12:45:00,63366.64,23031.0,1602.6,6229.72
2024-07-08 13:00:00,63512.85,23030.0,1655.75,6139.07
2024-07-08 13:15:00,64508.93,23056.0,1703.9,6013.27
2024-07-08 13:30:00,65478.45,23082.0,1753.61,5866.29
2024-07-08 13:45:00,66351.38,23108.0,1808.49,5671.76
2024-07-08 14:00:00,66662.62,23168.0,1861.07,5388.59
2024-07-08 14:15:00,67016.52,23163.0,1890.25,5112.43
2024-07-08 14:30:00,67251.15,23158.0,1919.03,4844.09
2024-07-08 14:45:00,67557.4,23153.0,1929.78,4564.57
2024-07-08 15:00:00,67504.76,23344.0,1933.9,4261.16
2024-07-08 15:15:00,67590.67,23533.0,1946.58,3939.67
2024-07-08 15:30:00,67679.7,23722.0,1983.14,3625.01
2024-07-08 15:45:00,67932.42,23912.0,2022.48,3298.91
2024-07-08 16:00:00,68191.54,23905.0,2067.12,2970.45
2024-07-08 16:15:00,68463.05,23898.0,2114.76,2641.01
2024-07-08 16:30:00,68867.74,23891.0,2167.14,2311.95
2024-07-08 16:45:00,68788.8,23884.0,2222.53,1988.95
2024-07-08 17:00:00,69281.98,24242.0,2258.39,1671.71
2024-07-08 17:15:00,69476.45,24529.0,2289.28,1365.4
2024-07-08 17:30:00,69341.98,24816.0,2315.1,1080.2
2024-07-08 17:45:00,69369.86,25107.0,2340.94,821.42
2024-07-08 18:00:00,69897.5,25119.0,2371.51,600.84
2024-07-08 18:15:00,69594.21,25118.0,2412.1,407.22
2024-07-08 18:30:00,69219.79,25117.0,2455.29,236.24
2024-07-08 18:45:00,69169.88,25116.0,2491.55,116.84
2024-07-08 19:00:00,69214.56,25119.0,2531.41,44.91
2024-07-08 19:15:00,69411.06,25117.0,2570.49,11.35
2024-07-08 19:30:00,69712.36,25115.0,2616.29,4.52
2024-07-08 19:45:00,69635.88,25113.0,2688.73,1.29
2024-07-08 20:00:00,69366.92,25118.0,2736.26,0.34
2024-07-08 20:15:00,68722.67,25118.0,2799.15,0.0
2024-07-08 20:30:00,68296.82,25118.0,2866.69,0.0
2024-07-08 20:45:00,67524.04,25118.0,2933.83,0.0
2024-07-08 21:00:00,67187.27,24826.0,2968.35,0.0
2024-07-08 21:15:00,66638.86,23434.0,3021.27,0.0
2024-07-08 21:30:00,66013.83,22042.0,3059.72,0.0
2024-07-08 21:45:00,65337.91,20646.0,3094.47,0.0
2024-07-08 22:00:00,66217.24,19255.0,3138.93,0.0
2024-07-08 22:15:00,65136.97,18845.0,3189.33,0.0
2024-07-08 22:30:00,64292.08,18435.0,3243.61,0.0
2024-07-08 22:45:00,63409.81,18020.0,3299.3,0.0
2024-07-08 23:00:00,62628.7,18302.0,3364.75,0.0
2024-07-08 23:15:00,61647.72,18302.0,3437.52,0.0
2024-07-08 23:30:00,60958.2,18302.0,3514.27,0.0
2024-07-08 23:45:00,60560.22,17525.0,3632.84,0.0
2024-07-09 00:00:00,63309.86,17689.0,3340.15,0.0
2024-07-09 00:15:00,62851.87,17653.0,3399.01,0.0
2024-07-09 00:30:00,62282.91,17617.0,3457.28,0.0
2024-07-09 00:45:00,61880.38,17581.0,3525.39,0.0
2024-07-09 01:00:00,61259.61,17687.0,3610.63,0.0
2024-07-09 01:15:00,60626.83,17688.0,3707.57,0.0
2024-07-09 01:30:00,60160.45,17688.0,3802.25,0.0
2024-07-09 01:45:00,59694.09,17688.0,3894.81,0.0
2024-07-09 02:00:00,59275.22,17687.0,3971.68,0.0
2024-07-09 02:15:00,58955.45,17686.0,4045.88,0.0
2024-07-09 02:30:00,58634.41,17685.0,4122.78,0.0
2024-07-09 02:45:00,58368.85,17684.0,4198.53,0.0
2024-07-09 03:00:00,58330.33,17687.0,4280.26,0.0
2024-07-09 03:15:00,58157.53,17687.0,4363.14,0.0
2024-07-09 03:30:00,57873.29,17687.0,4450.33,0.0
2024-07-09 03:45:00,57811.22,17687.0,4536.62,0.0
2024-07-09 04:00:00,57982.5,17687.0,4619.24,0.0
2024-07-09 04:15:00,58099.81,17687.0,4672.56,0.0
2024-07-09 04:30:00,58378.1,17687.0,4752.79,0.04
2024-07-09 04:45:00,58673.93,17687.0,4827.97,15.95
2024-07-09 05:00:00,59033.67,17881.0,4877.45,82.86
2024-07-09 05:15:00,59466.22,18104.0,4916.26,170.17
2024-07-09 05:30:00,59526.99,18327.0,4972.36,313.03
2024-07-09 05:45:00,59425.89,18551.0,4996.98,507.45
2024-07-09 06:00:00,59295.25,18590.0,4990.97,766.29
2024-07-09 06:15:00,58960.39,18511.0,4974.43,1069.85
2024-07-09 06:30:00,58318.0,18432.0,4956.51,1409.7
2024-07-09 06:45:00,57865.19,18353.0,4944.59,1798.3
2024-07-09 07:00:00,57570.63,18900.0,4921.51,2219.77
2024-07-09 07:15:00,57719.56,20271.0,4905.15,2674.75
2024-07-09 07:30:00,58252.15,21642.0,4893.97,3162.58
2024-07-09 07:45:00,59290.74,23018.0,4872.33,3685.77
2024-07-09 08:00:00,58933.17,24390.0,4905.89,4167.3
2024-07-09 08:15:00,59844.9,24559.0,4948.96,4637.01
2024-07-09 08:30:00,60382.33,24728.0,4979.61,5110.09
2024-07-09 08:45:00,60891.07,24901.0,4974.68,5558.06
2024-07-09 09:00:00,60345.24,25192.0,4975.96,5973.22
2024-07-09 09:15:00,60543.18,25198.0,4985.85,6383.15
2024-07-09 09:30:00,60517.1,25204.0,5037.68,6775.55
2024-07-09 09:45:00,60626.09,25210.0,5116.86,7144.79
2024-07-09 10:00:00,60689.47,25220.0,5208.31,7490.19
2024-07-09 10:15:00,60955.59,25001.0,5302.48,7795.53
2024-07-09 10:30:00,60896.73,24782.0,5390.46,8099.76
2024-07-09 10:45:00,61118.56,24563.0,5468.6,8362.72
2024-07-09 11:00:00,62027.15,24614.0,5524.98,8562.78
2024-07-09 11:15:00,60629.64,23968.0,5538.61,8676.93
2024-07-09 11:30:00,59439.93,23322.0,5549.92,8764.22
2024-07-09 11:45:00,58276.41,22671.0,5593.37,8847.52
2024-07-09 12:00:00,58035.53,23199.0,5642.83,8896.36
2024-07-09 12:15:00,57683.83,23199.0,5700.71,8896.79
2024-07-09 12:30:00,57728.27,23199.0,5812.66,8915.86
2024-07-09 12:45:00,58310.3,23199.0,5934.08,8907.94
2024-07-09 13:00:00,58604.35,23198.0,6000.57,8826.62
2024-07-09 13:15:00,59576.14,23224.0,6057.86,8708.27
2024-07-09 13:30:00,60539.17,23250.0,6111.13,8584.07
2024-07-09 13:45:00,61500.58,23276.0,6154.85,8394.03
2024-07-09 14:00:00,62009.32,23336.0,6128.99,8146.58
2024-07-09 14:15:00,62688.92,23331.0,6118.06,7877.81
2024-07-09 14:30:00,63266.72,23326.0,6109.71,7584.7
2024-07-09 14:45:00,63961.29,23321.0,6101.04,7246.72
2024-07-09 15:00:00,64764.64,23512.0,6099.63,6906.83
2024-07-09 15:15:00,65409.2,23701.0,6048.09,6490.99
2024-07-09 15:30:00,66055.45,23890.0,5976.81,6059.21
2024-07-09 15:45:00,66849.62,24080.0,5893.62,5573.99
2024-07-09 16:00:00,67757.82,24073.0,5759.93,5082.74
2024-07-09 16:15:00,68569.65,24065.0,5604.72,4558.56
2024-07-09 16:30:00,69378.94,24057.0,5440.86,4013.49
2024-07-09 16:45:00,69942.83,24049.0,5283.64,3462.75
2024-07-09 17:00:00,71084.06,24406.0,5106.24,2934.8
2024-07-09 17:15:00,71444.19,24691.0,4911.86,2414.06
2024-07-09 17:30:00,71885.19,24976.0,4722.09,1940.63
2024-07-09 17:45:00,71964.41,25265.0,4531.94,1479.79
2024-07-09 18:00:00,72797.84,25277.0,4360.29,1084.76
2024-07-09 18:15:00,73079.32,25276.0,4205.77,739.41
2024-07-09 18:30:00,73241.58,25275.0,4022.25,434.27
2024-07-09 18:45:00,73014.11,25274.0,3882.84,210.09
2024-07-09 19:00:00,73130.92,25277.0,3769.03,64.07
2024-07-09 19:15:00,73385.63,25275.0,3680.6,11.34
2024-07-09 19:30:00,73590.89,25273.0,3605.73,4.4
2024-07-09 19:45:00,73446.65,25273.0,3568.34,1.02
2024-07-09 20:00:00,73124.49,25277.0,3497.82,0.34
2024-07-09 20:15:00,72682.0,25277.0,3438.75,0.0
2024-07-09 20:30:00,72239.56,25277.0,3377.78,0.0
2024-07-09 20:45:00,71741.61,25276.0,3313.06,0.0
2024-07-09 21:00:00,71365.52,24984.0,3225.0,0.0
2024-07-09 21:15:00,70647.76,23613.0,3119.6,0.0
2024-07-09 21:30:00,70151.9,22206.0,3036.91,0.0
2024-07-09 21:45:00,69434.15,20804.0,2953.79,0.0
2024-07-09 22:00:00,69753.75,19413.0,2887.48,0.0
2024-07-09 22:15:00,69065.91,19003.0,2859.14,0.0
2024-07-09 22:30:00,68100.7,18593.0,2828.73,0.0
2024-07-09 22:45:00,67024.54,18178.0,2771.6,0.0
2024-07-09 23:00:00,66315.23,18460.0,2716.39,0.0
2024-07-09 23:15:00,65315.82,18460.0,2662.3,0.0
2024-07-09 23:30:00,64427.38,18460.0,2604.33,0.0
2024-07-09 23:45:00,63816.27,17683.0,2582.63,0.0
2024-07-10 00:00:00,62693.05,17831.0,2559.91,0.0
2024-07-10 00:15:00,62294.4,17795.0,2546.58,0.0
2024-07-10 00:30:00,61654.34,17759.0,2543.42,0.0
2024-07-10 00:45:00,61171.58,17723.0,2552.02,0.0
2024-07-10 01:00:00,60723.32,17829.0,2561.13,0.0
2024-07-10 01:15:00,60226.35,17830.0,2578.02,0.0
2024-07-10 01:30:00,59887.09,17830.0,2595.95,0.0
2024-07-10 01:45:00,59390.13,17830.0,2616.56,0.0
2024-07-10 02:00:00,59285.31,17829.0,2638.97,0.0
2024-07-10 02:15:00,58867.05,17828.0,2659.64,0.0
2024-07-10 02:30:00,58554.4,17827.0,2684.23,0.0
2024-07-10 02:45:00,58188.37,17826.0,2715.88,0.0
2024-07-10 03:00:00,57857.9,17829.0,2736.67,0.0
2024-07-10 03:15:00,57530.39,17829.0,2743.74,0.0
2024-07-10 03:30:00,57516.4,17829.0,2759.69,0.0
2024-07-10 03:45:00,57397.89,17829.0,2771.53,0.0
2024-07-10 04:00:00,57483.95,17829.0,2784.76,0.0
2024-07-10 04:15:00,57587.13,17829.0,2802.32,0.0
2024-07-10 04:30:00,57784.55,17829.0,2814.0,0.05
2024-07-10 04:45:00,58509.45,17829.0,2830.16,15.32
2024-07-10 05:00:00,58633.18,18023.0,2830.55,110.43
2024-07-10 05:15:00,58647.23,18246.0,2823.69,253.38
2024-07-10 05:30:00,58426.6,18469.0,2810.95,475.72
2024-07-10 05:45:00,58384.4,18693.0,2801.01,771.68
2024-07-10 06:00:00,57874.0,18732.0,2757.74,1168.05
2024-07-10 06:15:00,56934.23,18653.0,2694.18,1653.84
2024-07-10 06:30:00,56018.6,18574.0,2630.07,2187.38
2024-07-10 06:45:00,55186.15,18495.0,2563.17,2784.68
2024-07-10 07:00:00,54409.48,19042.0,2466.76,3436.68
2024-07-10 07:15:00,54413.12,20428.0,2362.2,4128.66
2024-07-10 07:30:00,54513.4,21815.0,2260.95,4858.97
2024-07-10 07:45:00,54513.3,23206.0,2147.37,5572.56
2024-07-10 08:00:00,53693.43,24594.0,2070.43,6271.24
2024-07-10 08:15:00,54310.68,24763.0,2000.13,6948.27
2024-07-10 08:30:00,54384.34,24932.0,1933.23,7625.09
2024-07-10 08:45:00,54262.54,25105.0,1842.51,8237.84
2024-07-10 09:00:00,53482.4,25396.0,1793.87,8790.61
2024-07-10 09:15:00,53136.83,25402.0,1760.26,9285.51
2024-07-10 09:30:00,52912.48,25408.0,1721.47,9741.13
2024-07-10 09:45:00,53159.11,25414.0,1674.42,10138.95
2024-07-10 10:00:00,52753.9,25422.0,1633.99,10467.52
2024-07-10 10:15:00,52928.49,25203.0,1593.47,10760.83
2024-07-10 10:30:00,53111.65,24984.0,1550.92,11026.21
2024-07-10 10:45:00,53423.3,24765.0,1516.25,11218.74
2024-07-10 11:00:00,54115.15,24816.0,1486.44,11347.59
2024-07-10 11:15:00,52491.69,24170.0,1464.67,11416.62
2024-07-10 11:30:00,51367.93,23524.0,1453.83,11482.05
2024-07-10 11:45:00,49949.36,22873.0,1448.36,11531.41
2024-07-10 12:00:00,49496.97,23401.0,1446.47,11521.24
2024-07-10 12:15:00,49311.69,23401.0,1449.03,11479.16
2024-07-10 12:30:00,50021.85,23401.0,1453.16,11435.93
2024-07-10 12:45:00,50696.47,23401.0,1466.08,11336.94
2024-07-10 13:00:00,51066.81,23402.0,1476.29,11192.18
2024-07-10 13:15:00,52259.05,23428.0,1491.25,11001.93
2024-07-10 13:30:00,53493.52,23454.0,1517.71,10801.15
2024-07-10 13:45:00,54702.33,23480.0,1544.74,10516.56
2024-07-10 14:00:00,55350.96,23540.0,1575.43,10171.71
2024-07-10 14:15:00,56286.77,23535.0,1610.7,9822.6
2024-07-10 14:30:00,57416.99,23530.0,1649.92,9445.11
2024-07-10 14:45:00,58425.15,23525.0,1683.12,9013.91
